applicant_ref,income,loan_amount,tenure_months,employment_type,credit_history_months,existing_emi,dti_ratio,credit_utilization,num_delinquencies_24m,age_band,defaulted
app_007554,15677.54,20057.37,48,contract,149,382.8,0.6384,0.1614,2,46-55,0
app_007555,38893.31,5508.85,24,unemployed,99,0.0,0.0765,0.2108,0,56-65,0
app_007556,43445.03,14055.44,36,salaried,72,830.66,0.3459,0.0568,0,26-35,0
app_007557,39251.16,20541.91,48,salaried,0,854.79,0.4026,0.3465,0,26-35,0
app_007558,69440.39,6617.37,48,salaried,168,983.33,0.1957,0.6792,0,56-65,0
app_007559,15937.92,11483.42,36,salaried,183,346.27,0.5201,0.5404,1,56-65,0
app_007560,23398.14,7430.2,60,self_employed,177,212.07,0.1774,0.7586,0,56-65,0
app_007561,45610.42,27897.13,60,salaried,41,1202.79,0.4486,0.2255,2,26-35,0
app_007562,41989.09,11302.14,60,salaried,67,370.84,0.1641,0.2772,0,26-35,0
app_007563,17615.12,10975.73,48,salaried,67,462.61,0.4834,0.7165,1,36-45,0
app_007564,70128.98,27519.3,36,salaried,101,1190.19,0.3449,0.7482,0,26-35,0
app_007565,84861.19,14122.01,60,contract,192,1396.73,0.2335,0.2949,0,56-65,0
app_007566,45893.23,48712.1,36,unemployed,0,103.28,0.4091,0.3355,0,18-25,1
app_007567,15835.52,22615.2,36,self_employed,137,405.45,0.8214,0.2594,0,36-45,0
app_007568,39650.11,21581.64,36,salaried,173,217.1,0.2617,0.0718,0,56-65,0
app_007569,43791.21,22009.68,120,contract,170,1206.99,0.385,0.7683,1,65+,0
app_007570,31272.26,35766.74,48,self_employed,167,505.76,0.5029,0.2365,0,46-55,0
app_007571,76189.93,5000.0,24,unemployed,253,1279.7,0.237,0.6574,0,65+,0
app_007572,34072.09,24773.4,120,contract,16,301.14,0.1846,0.5204,0,18-25,0
app_007573,115554.59,10009.53,84,salaried,70,1134.98,0.1312,0.5734,1,26-35,0
app_007574,55866.18,8027.87,36,contract,23,0.0,0.0517,0.2364,0,18-25,0
app_007575,42270.47,15011.93,36,salaried,221,847.76,0.3685,0.8268,1,65+,0
app_007576,60248.63,15512.15,24,salaried,191,983.29,0.3349,0.3231,0,56-65,0
app_007577,84287.34,5708.31,60,unemployed,53,2246.28,0.3344,0.1699,0,18-25,0
app_007578,59544.46,8001.24,48,unemployed,0,646.37,0.1665,0.128,0,18-25,0
app_007579,34831.96,6990.93,48,salaried,44,1057.71,0.4186,0.2628,0,26-35,0
app_007580,25261.68,9853.9,48,contract,88,116.45,0.1606,0.3149,0,26-35,0
app_007581,19591.3,22090.49,84,salaried,147,306.83,0.3619,0.3386,0,56-65,0
app_007582,9486.31,12989.48,84,salaried,70,180.56,0.4397,0.322,1,26-35,0
app_007583,39967.76,19389.66,48,contract,104,699.75,0.3411,0.0889,0,46-55,0
app_007584,29342.19,10147.07,12,contract,116,293.72,0.4936,0.4331,2,36-45,0
app_007585,30219.1,36993.35,48,salaried,61,55.28,0.3525,0.3109,0,26-35,0
app_007586,63950.95,12409.48,48,contract,78,860.96,0.2139,0.2505,2,26-35,0
app_007587,34144.61,27924.51,24,salaried,215,297.3,0.5461,0.5215,2,65+,0
app_007588,102981.74,16947.23,36,salaried,53,2994.25,0.4081,0.4106,0,36-45,0
app_007589,26497.22,10235.58,60,unemployed,158,470.79,0.2966,0.6432,1,36-45,1
app_007590,21289.66,59905.99,36,contract,20,304.75,1.1848,0.6364,1,26-35,1
app_007591,18184.05,34257.24,60,self_employed,242,461.27,0.7113,0.2899,0,56-65,0
app_007592,54041.8,14351.88,36,salaried,103,1061.84,0.3314,0.0796,0,56-65,0
app_007593,68412.94,28359.16,48,self_employed,134,0.0,0.1119,0.2719,1,46-55,0
app_007594,26188.69,16165.35,48,unemployed,53,565.7,0.4259,0.3825,0,36-45,0
app_007595,20227.73,13857.14,60,salaried,216,345.54,0.353,0.7795,1,56-65,0
app_007596,84259.11,10710.14,60,salaried,29,1404.84,0.2275,0.6328,0,26-35,0
app_007597,16354.84,16209.18,12,salaried,99,214.27,1.2276,0.22,3,46-55,1
app_007598,63298.77,19688.38,24,salaried,97,564.73,0.275,0.0402,0,36-45,0
app_007599,26528.11,18557.09,48,salaried,138,117.11,0.2418,0.4279,0,36-45,0
app_007600,45179.67,23120.74,120,unemployed,240,904.42,0.2955,0.2437,0,65+,0
app_007601,65664.06,16091.2,24,self_employed,197,599.29,0.2418,0.5586,2,65+,0
app_007602,47190.17,7467.93,36,unemployed,86,351.12,0.1463,0.3077,0,36-45,0
app_007603,30872.13,20741.42,48,salaried,111,1195.55,0.6461,0.2966,1,36-45,0
app_007604,78264.82,10507.16,120,unemployed,166,717.54,0.1245,0.302,0,56-65,0
app_007605,42574.29,5971.88,48,unemployed,206,328.83,0.1306,0.4597,0,65+,0
app_007606,275234.91,13968.87,60,salaried,127,5016.13,0.2297,0.2328,0,46-55,0
app_007607,14216.59,11665.37,48,salaried,42,147.6,0.3461,0.3299,1,18-25,0
app_007608,14101.55,9625.03,36,contract,73,356.87,0.5494,0.404,0,26-35,0
app_007609,62745.57,7281.59,60,salaried,213,1090.59,0.2336,0.4868,0,56-65,0
app_007610,35686.83,18837.07,48,salaried,112,507.45,0.3132,0.2025,0,46-55,0
app_007611,56158.6,10707.8,24,salaried,112,1092.3,0.3364,0.0479,0,46-55,0
app_007612,19848.63,9054.3,24,salaried,129,324.47,0.4425,0.2001,0,46-55,0
app_007613,37412.98,20119.79,84,salaried,89,243.0,0.1609,0.021,0,36-45,0
app_007614,46701.18,14005.14,48,self_employed,121,742.16,0.2717,0.3185,1,36-45,0
app_007615,26929.0,19642.08,36,unemployed,100,80.04,0.2983,0.549,1,46-55,1
app_007616,41254.12,14386.6,12,self_employed,98,101.67,0.4062,0.2555,0,26-35,0
app_007617,17174.15,19532.78,84,salaried,123,132.28,0.2679,0.4061,0,46-55,0
app_007618,45123.23,6565.03,60,salaried,167,486.1,0.1607,0.2847,0,46-55,0
app_007619,80418.25,37627.75,48,salaried,243,1094.1,0.2896,0.7202,1,56-65,0
app_007620,18385.77,5594.17,84,salaried,90,0.0,0.0469,0.0706,0,26-35,0
app_007621,17785.27,26274.53,36,salaried,150,161.61,0.6409,0.6631,0,46-55,0
app_007622,69874.54,14678.6,120,salaried,57,0.0,0.0227,0.4506,0,18-25,0
app_007623,17613.12,58282.68,48,salaried,51,309.75,1.1045,0.3582,0,26-35,0
app_007624,57660.67,16296.06,36,salaried,103,507.74,0.2074,0.4801,0,36-45,0
app_007625,37438.01,23751.21,24,salaried,3,400.85,0.4711,0.2724,0,18-25,1
app_007626,28859.6,5000.0,24,unemployed,185,107.56,0.1383,0.6739,0,65+,0
app_007627,81355.9,33442.46,36,salaried,177,1423.03,0.3579,0.5657,1,56-65,0
app_007628,60505.0,21010.39,48,unemployed,26,31.38,0.1,0.5098,1,18-25,0
app_007629,42355.08,5442.56,12,unemployed,180,420.48,0.2579,0.1651,0,56-65,0
app_007630,11114.81,10634.26,48,contract,100,89.84,0.3553,0.1773,3,36-45,0
app_007631,53730.69,13202.74,84,salaried,123,1442.17,0.36,0.4174,2,46-55,0
app_007632,20151.36,30638.48,60,salaried,195,0.0,0.3284,0.2572,0,56-65,0
app_007633,32152.32,13515.31,120,salaried,77,822.21,0.3523,0.4692,0,36-45,0
app_007634,36462.29,7348.55,60,self_employed,31,358.44,0.1615,0.826,1,18-25,0
app_007635,103104.93,12118.47,36,salaried,58,1094.85,0.1697,0.5727,1,18-25,0
app_007636,31593.82,22134.88,36,salaried,117,720.4,0.5258,0.1857,0,36-45,0
app_007637,16605.27,14929.43,120,unemployed,203,334.12,0.3386,0.5066,0,65+,0
app_007638,81495.58,23690.87,48,self_employed,42,1160.64,0.2494,0.281,0,36-45,0
app_007639,54130.48,5000.0,36,salaried,49,937.6,0.2411,0.3292,0,26-35,0
app_007640,55250.72,47746.66,60,salaried,87,0.0,0.1867,0.3541,0,18-25,0
app_007641,82341.45,15691.53,60,self_employed,160,270.59,0.0806,0.198,2,56-65,0
app_007642,93691.7,19354.83,48,self_employed,59,1596.42,0.2602,0.1837,0,26-35,0
app_007643,22237.74,26852.51,36,self_employed,137,86.91,0.4816,0.1348,0,46-55,0
app_007644,16898.09,34153.94,84,contract,144,218.88,0.4673,0.0652,1,46-55,0
app_007645,57719.95,31931.97,36,self_employed,40,542.7,0.312,0.9428,0,26-35,0
app_007646,31433.92,9960.73,84,self_employed,46,49.93,0.068,0.5208,1,18-25,0
app_007647,33041.58,5877.76,60,salaried,72,709.45,0.2961,0.6272,0,26-35,0
app_007648,19596.02,21698.53,24,salaried,8,366.97,0.8227,0.6918,1,26-35,0
app_007649,50068.29,32932.48,24,salaried,55,571.45,0.4921,0.4953,0,46-55,0
app_007650,45304.98,21760.01,24,contract,115,1196.03,0.5762,0.2698,0,46-55,0
app_007651,33338.76,5000.0,84,self_employed,23,4.31,0.0247,0.3374,0,26-35,0
app_007652,16922.71,55295.86,60,salaried,105,89.71,0.7694,0.3186,0,36-45,0
app_007653,70617.45,11809.25,36,salaried,12,454.86,0.1375,0.5381,1,18-25,0
app_007654,41799.41,27075.12,48,self_employed,74,426.23,0.2973,0.34,2,26-35,0
app_007655,67158.72,5158.19,36,salaried,146,748.33,0.1614,0.287,0,46-55,0
app_007656,11422.53,37490.08,84,salaried,101,227.62,0.7455,0.7881,0,46-55,0
app_007657,37468.38,29508.0,36,self_employed,121,1179.24,0.6612,0.6132,0,46-55,1
app_007658,24482.3,12513.22,36,salaried,43,436.69,0.398,0.4142,0,26-35,0
app_007659,37044.72,35119.55,48,salaried,123,482.87,0.4124,0.1596,2,36-45,0
app_007660,61008.34,18102.31,12,salaried,90,1528.79,0.6212,0.5465,0,36-45,0
app_007661,44510.08,26813.14,84,salaried,241,633.36,0.2637,0.1961,0,65+,0
app_007662,36679.28,15148.91,48,salaried,171,485.29,0.2703,0.1104,0,46-55,0
app_007663,36571.67,10611.19,60,contract,163,563.47,0.2476,0.3457,0,56-65,0
app_007664,15400.1,48226.81,36,salaried,42,239.15,1.3137,0.1386,1,26-35,0
app_007665,22057.05,21613.76,48,salaried,69,451.99,0.5105,0.2556,0,36-45,0
app_007666,67286.05,7075.97,36,salaried,153,0.0,0.0379,0.1571,1,46-55,0
app_007667,27500.37,17805.79,84,salaried,56,472.42,0.306,0.6633,0,26-35,0
app_007668,67997.79,24769.84,48,self_employed,74,982.79,0.2718,0.3169,0,36-45,0
app_007669,57211.15,31729.94,84,contract,122,626.31,0.2169,0.647,0,36-45,0
app_007670,58898.02,58879.75,12,unemployed,231,1216.5,1.3275,0.3381,0,65+,1
app_007671,43612.67,23680.81,48,self_employed,31,845.18,0.3792,0.4825,0,26-35,0
app_007672,28572.37,10521.84,48,contract,178,228.29,0.1953,0.2703,0,56-65,0
app_007673,33418.55,14312.95,36,salaried,113,441.84,0.3128,0.3153,0,36-45,0
app_007674,51648.28,35684.64,36,self_employed,147,913.13,0.4609,0.087,0,36-45,0
app_007675,11281.42,10736.37,60,salaried,91,128.7,0.3425,0.5772,1,36-45,0
app_007676,71975.21,18458.6,120,salaried,60,386.82,0.0922,0.7456,0,26-35,0
app_007677,27582.43,12214.6,24,unemployed,223,379.41,0.4042,0.4542,1,65+,1
app_007678,34632.36,13505.12,48,contract,206,857.17,0.4023,0.383,1,56-65,0
app_007679,34796.97,14217.3,24,contract,216,377.98,0.351,0.3273,0,65+,0
app_007680,35528.56,18703.77,12,unemployed,210,607.78,0.7738,0.4726,0,65+,1
app_007681,17632.46,15018.91,24,salaried,115,575.41,0.8516,0.3046,1,46-55,0
app_007682,39476.02,6196.78,24,salaried,86,0.0,0.0848,0.9064,0,36-45,0
app_007683,50357.38,34088.22,36,self_employed,163,995.09,0.4808,0.3464,1,56-65,0
app_007684,11796.42,31765.5,36,contract,45,69.89,1.0405,0.3127,0,18-25,0
app_007685,17757.58,18486.73,84,unemployed,181,128.39,0.2474,0.4331,0,56-65,0
app_007686,59440.19,34617.57,84,self_employed,75,605.97,0.2122,0.674,1,36-45,1
app_007687,53658.14,25476.73,36,salaried,157,341.05,0.2472,0.1775,1,46-55,0
app_007688,42800.61,26322.02,24,salaried,54,756.16,0.5441,0.8568,1,26-35,0
app_007689,24954.73,19847.45,84,salaried,55,55.55,0.1494,0.5555,1,26-35,0
app_007690,53830.04,25730.77,36,contract,47,1038.75,0.4036,0.462,1,18-25,0
app_007691,18739.8,8815.57,48,unemployed,122,403.19,0.3852,0.1429,0,36-45,0
app_007692,33673.46,13433.34,36,contract,106,0.0,0.1436,0.1948,0,36-45,0
app_007693,17701.93,6810.29,120,salaried,116,1.04,0.0423,0.0616,0,26-35,0
app_007694,33219.72,8021.44,120,salaried,3,265.91,0.1221,0.2183,0,26-35,0
app_007695,20604.92,34595.66,84,salaried,124,442.71,0.5169,0.6182,1,36-45,0
app_007696,55033.42,21018.5,60,salaried,30,354.28,0.1597,0.7323,0,26-35,0
app_007697,46085.33,12135.36,60,unemployed,167,650.22,0.2262,0.4479,0,56-65,0
app_007698,26534.03,9154.84,36,salaried,24,5.5,0.1267,0.368,0,18-25,0
app_007699,66148.97,7133.23,36,contract,94,377.59,0.1073,0.5842,0,36-45,0
app_007700,21461.73,7892.26,36,salaried,32,80.07,0.1772,0.2989,0,26-35,0
app_007701,35617.54,11238.62,48,self_employed,55,209.29,0.1557,0.1825,0,36-45,0
app_007702,25896.12,5000.0,12,contract,38,301.28,0.3481,0.1908,0,36-45,0
app_007703,54628.14,28052.76,84,self_employed,126,760.99,0.2464,0.4618,0,46-55,0
app_007704,51735.18,19683.85,120,salaried,100,782.3,0.2225,0.5614,0,36-45,0
app_007705,74315.59,20968.35,48,salaried,114,169.91,0.1036,0.4084,0,36-45,0
app_007706,38011.4,23890.1,36,salaried,95,919.24,0.5165,0.2905,1,26-35,0
app_007707,8000.0,15994.57,60,salaried,121,81.29,0.5538,0.5991,0,36-45,1
app_007708,28653.26,18570.9,48,salaried,89,641.58,0.4437,0.2527,0,26-35,0
app_007709,85896.03,15893.61,48,self_employed,102,1636.18,0.2785,0.1404,0,46-55,0
app_007710,30371.29,39010.71,60,salaried,129,538.64,0.4903,0.6654,3,36-45,0
app_007711,12649.27,9474.15,12,salaried,143,304.73,1.098,0.5999,1,46-55,0
app_007712,46496.51,26840.57,60,self_employed,57,293.96,0.2006,0.3655,0,36-45,0
app_007713,48447.34,8535.94,24,contract,92,830.62,0.3009,0.0982,0,26-35,0
app_007714,24344.0,8100.47,36,unemployed,33,0.0,0.1198,0.6226,1,26-35,1
app_007715,31706.85,6724.61,36,salaried,0,473.52,0.2556,0.6038,1,18-25,0
app_007716,22787.95,5122.68,120,salaried,142,379.94,0.2244,0.6991,0,36-45,0
app_007717,48407.66,18975.32,60,salaried,175,286.49,0.1557,0.6004,0,56-65,0
app_007718,37463.77,8773.65,24,unemployed,100,509.06,0.2895,0.2621,0,46-55,0
app_007719,19126.38,19805.79,24,salaried,80,0.0,0.5592,0.3549,1,36-45,0
app_007720,36125.38,43475.17,36,unemployed,91,120.84,0.4734,0.2451,3,26-35,1
app_007721,24266.12,12374.4,60,unemployed,132,300.23,0.2586,0.3308,0,56-65,0
app_007722,81111.77,20309.49,60,salaried,19,151.75,0.0765,0.3208,0,18-25,0
app_007723,59369.37,30283.71,48,salaried,55,1719.95,0.4854,0.6311,0,26-35,0
app_007724,33953.47,19403.64,60,salaried,249,581.7,0.329,0.6381,2,56-65,1
app_007725,37971.28,17579.44,36,salaried,16,447.66,0.3081,0.2078,0,26-35,0
app_007726,63422.69,5944.32,60,unemployed,0,917.11,0.1938,0.5188,0,18-25,0
app_007727,33008.3,17533.19,60,salaried,43,525.93,0.3059,0.0829,0,26-35,0
app_007728,55111.62,23539.99,60,self_employed,77,158.53,0.1268,0.7045,0,36-45,0
app_007729,81843.35,48351.89,24,salaried,61,1373.01,0.5203,0.617,0,26-35,0
app_007730,27722.92,13098.55,24,self_employed,118,439.79,0.4455,0.3324,0,46-55,0
app_007731,89803.55,33977.38,48,salaried,121,677.87,0.1927,0.3276,0,36-45,0
app_007732,76520.53,11245.02,60,salaried,62,1268.53,0.2307,0.5992,1,26-35,0
app_007733,41635.45,28558.49,36,self_employed,31,435.39,0.3724,0.3374,0,26-35,0
app_007734,28448.43,9902.77,24,salaried,161,479.64,0.3903,0.4302,0,56-65,0
app_007735,41351.39,17587.7,24,unemployed,52,935.21,0.5011,0.2777,0,26-35,1
app_007736,31746.08,11021.85,36,self_employed,166,391.86,0.2731,0.347,3,46-55,0
app_007737,23481.67,16394.48,84,salaried,122,660.77,0.4454,0.4114,0,36-45,0
app_007738,48666.75,16365.8,36,self_employed,45,438.79,0.2293,0.1689,0,18-25,0
app_007739,20682.88,17250.3,24,salaried,74,78.61,0.496,0.2419,2,36-45,0
app_007740,30145.62,10131.05,36,salaried,105,434.27,0.2939,0.3731,0,36-45,0
app_007741,30364.49,15859.01,36,salaried,61,119.72,0.2353,0.4836,0,36-45,0
app_007742,17138.92,20044.71,12,salaried,151,275.99,1.4563,0.3635,3,46-55,1
app_007743,52164.61,13410.58,36,unemployed,204,152.36,0.1276,0.6917,0,56-65,0
app_007744,32029.55,9686.56,12,unemployed,69,593.15,0.5488,0.4125,1,46-55,1
app_007745,74188.45,10404.73,36,salaried,93,788.5,0.178,0.5183,0,36-45,0
app_007746,31743.42,29567.17,24,self_employed,93,868.01,0.8311,0.1153,0,36-45,0
app_007747,29038.35,16396.44,60,salaried,159,746.48,0.4304,0.1488,0,46-55,0
app_007748,22080.42,37720.17,36,salaried,42,476.34,0.8739,0.096,1,26-35,0
app_007749,37103.48,14107.42,36,salaried,114,156.61,0.1875,0.649,0,46-55,0
app_007750,37218.94,14918.76,48,salaried,173,209.1,0.1756,0.4422,0,56-65,0
app_007751,54609.97,22513.88,84,salaried,78,740.84,0.2264,0.526,0,26-35,0
app_007752,37679.08,22743.43,12,contract,174,656.99,0.8611,0.3892,0,56-65,1
app_007753,114881.3,36403.47,36,self_employed,195,1434.85,0.264,0.3325,0,56-65,0
app_007754,46672.92,5000.0,36,contract,117,508.59,0.1693,0.8022,0,36-45,0
app_007755,21104.46,21705.54,36,salaried,153,363.61,0.577,0.5822,0,56-65,0
app_007756,20144.53,8611.86,48,self_employed,61,495.18,0.4104,0.6395,0,26-35,0
app_007757,48734.31,15143.52,60,salaried,41,1362.84,0.4027,0.3696,1,18-25,0
app_007758,20742.08,8374.41,60,salaried,36,562.94,0.4129,0.3577,0,26-35,0
app_007759,50370.67,18538.03,36,salaried,76,0.0,0.1325,0.5257,1,36-45,0
app_007760,59432.8,8593.89,48,salaried,16,0.0,0.039,0.6574,1,26-35,0
app_007761,60225.93,5207.54,24,unemployed,240,1080.19,0.2619,0.2073,0,65+,0
app_007762,22515.22,8134.63,60,salaried,125,480.86,0.3343,0.2835,1,26-35,0
app_007763,60283.22,32280.23,60,self_employed,40,1257.24,0.3659,0.075,0,26-35,0
app_007764,43365.7,24331.7,24,salaried,113,894.78,0.5506,0.6796,2,36-45,0
app_007765,25995.3,34855.55,48,salaried,62,556.38,0.6189,0.4645,1,18-25,1
app_007766,33267.27,5022.53,24,salaried,97,421.82,0.2337,0.2322,1,46-55,0
app_007767,47061.19,47368.81,60,salaried,71,745.98,0.4076,0.1207,1,26-35,0
app_007768,25082.66,68054.0,36,salaried,244,460.31,1.197,0.3755,2,65+,1
app_007769,42874.08,8695.33,24,salaried,124,804.94,0.3348,0.1629,1,46-55,0
app_007770,80425.06,20398.06,84,unemployed,22,827.21,0.1626,0.496,2,18-25,0
app_007771,61711.83,11187.1,36,self_employed,66,248.42,0.1136,0.63,1,18-25,0
app_007772,37990.54,25966.25,48,salaried,12,0.0,0.1845,0.2039,0,18-25,0
app_007773,41306.64,43770.65,24,unemployed,187,383.5,0.6836,0.5936,1,65+,0
app_007774,27012.78,9045.49,120,contract,127,61.89,0.0637,0.471,1,46-55,0
app_007775,27434.51,7401.93,60,salaried,151,338.34,0.2063,0.2246,0,36-45,0
app_007776,15592.45,13943.57,24,salaried,85,303.61,0.7166,0.1321,0,26-35,0
app_007777,41693.91,144487.77,60,unemployed,185,636.8,0.9318,0.3679,1,56-65,0
app_007778,52858.52,27015.96,12,contract,77,642.0,0.6977,0.5865,1,26-35,0
app_007779,34927.72,22021.37,36,salaried,99,601.08,0.4335,0.4341,1,46-55,0
app_007780,22414.69,30221.54,60,salaried,150,102.65,0.3462,0.367,0,46-55,0
app_007781,37660.63,32865.75,36,salaried,48,725.22,0.5452,0.5272,0,26-35,0
app_007782,75960.63,19948.51,36,contract,91,1106.25,0.2693,0.8531,1,36-45,0
app_007783,59509.42,15808.11,36,self_employed,54,462.94,0.189,0.3248,0,26-35,0
app_007784,35731.54,11533.62,48,salaried,90,695.67,0.3208,0.4329,1,26-35,0
app_007785,111981.25,18609.89,60,salaried,260,0.0,0.0359,0.6467,0,65+,0
app_007786,160218.59,32421.44,36,salaried,106,2051.21,0.2265,0.2994,0,46-55,0
app_007787,27887.16,31274.65,24,contract,202,249.56,0.713,0.4533,2,56-65,0
app_007788,31721.93,11731.58,84,self_employed,93,204.39,0.1344,0.5814,3,36-45,0
app_007789,53174.39,15237.79,48,salaried,85,436.47,0.1759,0.7799,2,26-35,0
app_007790,21979.45,7960.1,60,self_employed,144,373.28,0.282,0.6169,2,46-55,0
app_007791,57931.92,31100.85,48,self_employed,80,555.44,0.26,0.4045,0,36-45,0
app_007792,38399.79,22272.81,36,self_employed,44,882.93,0.4847,0.7017,0,26-35,0
app_007793,44551.5,13841.94,48,salaried,92,61.28,0.1004,0.692,0,36-45,0
app_007794,26463.17,12673.02,24,unemployed,110,363.28,0.4233,0.304,2,36-45,0
app_007795,23547.22,9119.73,48,salaried,150,93.66,0.1523,0.4412,1,46-55,0
app_007796,12185.4,17144.27,48,self_employed,152,299.17,0.6745,0.7436,0,26-35,0
app_007797,82176.9,40038.87,60,salaried,187,1427.28,0.3137,0.1129,0,56-65,0
app_007798,60949.17,10202.41,120,contract,24,235.12,0.0644,0.1016,0,26-35,0
app_007799,52593.48,7147.49,24,self_employed,101,948.5,0.2898,0.596,1,26-35,0
app_007800,43983.92,17526.42,60,salaried,81,1001.72,0.3594,0.2661,0,26-35,0
app_007801,10225.86,33185.27,48,salaried,130,112.93,1.0087,0.3712,0,46-55,0
app_007802,24026.06,29027.59,48,salaried,30,297.21,0.4746,0.5144,0,26-35,0
app_007803,31544.53,33860.92,24,salaried,91,490.61,0.7663,0.2324,0,36-45,0
app_007804,20035.47,11972.31,60,salaried,98,248.87,0.2781,0.2657,1,26-35,0
app_007805,14307.84,27793.84,60,salaried,150,324.0,0.6913,0.2463,1,46-55,0
app_007806,21214.72,20408.45,60,unemployed,176,309.95,0.3831,0.1299,0,46-55,0
app_007807,37310.45,13939.04,84,salaried,102,610.48,0.254,0.461,0,26-35,0
app_007808,37315.7,16605.4,24,unemployed,213,660.51,0.4527,0.3725,0,65+,1
app_007809,59822.53,26693.13,48,salaried,0,911.56,0.3033,0.5342,1,18-25,0
app_007810,112955.46,23002.59,36,contract,36,1494.69,0.2321,0.2947,1,26-35,0
app_007811,52953.47,22691.57,60,salaried,53,524.44,0.2114,0.3847,0,36-45,0
app_007812,32973.11,24423.74,24,self_employed,178,508.28,0.585,0.1055,1,46-55,0
app_007813,97751.09,12794.45,60,self_employed,78,1558.64,0.2196,0.253,1,26-35,0
app_007814,15213.45,7369.19,84,salaried,92,242.44,0.266,0.2113,1,36-45,0
app_007815,11575.39,10778.3,60,unemployed,47,0.0,0.2011,0.3292,1,26-35,1
app_007816,22299.11,27722.6,24,self_employed,131,381.72,0.8768,0.6673,1,36-45,0
app_007817,56766.58,6941.39,120,self_employed,108,872.36,0.1976,0.4878,0,46-55,0
app_007818,39843.24,16419.35,36,unemployed,168,721.65,0.3657,0.3734,0,65+,0
app_007819,19524.43,17854.21,48,salaried,58,40.04,0.2715,0.2042,0,36-45,0
app_007820,24345.4,25227.74,24,self_employed,138,290.59,0.7028,0.3631,0,46-55,0
app_007821,18346.32,7597.17,60,salaried,74,288.75,0.2783,0.3101,0,36-45,0
app_007822,18346.06,5000.0,36,contract,93,255.84,0.2655,0.2784,0,26-35,0
app_007823,85227.7,11589.01,36,unemployed,62,1585.83,0.2722,0.5069,0,26-35,0
app_007824,33560.69,22849.41,48,unemployed,165,402.49,0.3277,0.1279,0,65+,0
app_007825,96112.07,37564.81,36,self_employed,55,44.24,0.1462,0.1063,0,26-35,0
app_007826,22258.79,10923.46,48,salaried,105,0.0,0.1325,0.2372,1,46-55,0
app_007827,47577.67,9863.18,48,contract,58,193.99,0.1049,0.0956,0,26-35,0
app_007828,41146.55,18907.38,60,self_employed,167,198.33,0.1571,0.3607,0,46-55,0
app_007829,58913.46,57033.6,48,unemployed,57,1263.22,0.5187,0.3229,0,26-35,0
app_007830,41772.84,21535.04,60,unemployed,186,920.77,0.3759,0.558,1,65+,0
app_007831,62429.67,22508.87,36,self_employed,147,1271.32,0.3742,0.8336,0,46-55,0
app_007832,49257.09,52838.2,36,salaried,13,590.49,0.53,0.2245,1,18-25,0
app_007833,19926.39,28559.83,24,self_employed,150,0.0,0.774,0.2139,0,46-55,0
app_007834,54338.76,18038.76,48,salaried,107,455.51,0.1902,0.6365,2,36-45,0
app_007835,34313.55,8325.97,24,salaried,30,919.78,0.4527,0.3856,1,26-35,0
app_007836,23689.9,17047.11,60,salaried,22,100.18,0.2062,0.5028,1,26-35,0
app_007837,53193.3,25179.31,48,salaried,122,912.1,0.3336,0.1321,1,46-55,0
app_007838,60286.12,8735.52,24,contract,146,746.44,0.2268,0.1984,0,46-55,0
app_007839,27834.71,28581.12,36,self_employed,113,267.83,0.4851,0.2903,0,26-35,0
app_007840,29947.15,15261.85,48,salaried,135,322.54,0.2668,0.4979,0,56-65,0
